name,price
002162,4.37
002163,9.2
002164,5.59
002165,4.18
002166,7.45
002167,6.36
002168,4.23
002169,7.09
002170,5.6
002171,7.22
002172,3.86
002173,8.31
002174,11.33
002175,3.04
002176,11.49
002177,4.07
002178,4.68
002179,39.34
002180,25.66
002181,4.59
002182,20.48
002183,4.38
002184,14.65
002185,9.05
002186,11.38
002187,6.42
002188,6.31
002189,17.5
002190,19.72
002191,5.88
002192,54.27
002193,6.55
002194,10.73
002195,2.8
002196,7.15
002197,10.6
002198,6.77
002199,8.62
002200,7.7
002201,8.15
002202,8.85
002203,10.78
002204,4.59
002205,10.38
002206,5.39
002207,7.24
002208,6.71
002209,10.25
002210,1.9
002211,3.88
002212,9.36
002213,15.31
002214,11.96
002215,7.9
002216,14.45
002217,3.25
002218,4.25
002219,3.22
002221,10.41
002222,25.6
002223,32.66
002224,5.17
002225,3.86
002226,4.74
002227,12.56
002228,3.43
002229,32.9
002230,46.05
002231,6.72
002232,17.98
002233,7.47
002234,13.33
002235,7.49
002236,20.31
002237,11.34
002238,7.95
002239,2.74
002240,22.97
002241,18.29
002242,13.28
002243,7.73
002244,8.17
002245,9.26
002246,8.37
002247,2.19
002248,8.48
002249,5.18
002250,7.82
002251,4.62
002252,7.01
002253,14.65
002254,15.71
002255,5.08
002256,2.27
002258,12.01
002259,3.21
002261,16.2
002262,25.5
002263,2.55
002264,5.39
002265,12.09
002266,3.7
002267,7.18
002268,22.16
002269,1.76
002270,12.58
002271,23.77
002272,6.04
002273,13.76
002274,7.15
002275,14.68
002276,10.68
002277,3.71
002278,5.91
002279,6.68
002280,2.83
002281,27.23
002282,7.45
002283,6.19
002284,9.47
002285,2.57
002286,8.02
002287,23.2
002288,4.53
002289,6.16
002290,11.65
002291,8.92
002292,7.82
002293,10.08
002294,32.35
002295,7.58
002296,8.12
002297,7.72
002298,5.98
002299,18.41
002300,8.91
002301,6.82
002302,6.59
002303,3.5
002304,121.11
002305,2.1
002306,3.9
002307,4.57
002308,5.28
002309,3.53
002310,2.23
002311,44.85
002312,7.08
002313,8.36
002314,3.09
002315,29.11
002316,5.77
002317,17.79
002318,19.8
002319,13.97
002320,5.57
002321,2.39
002322,12.39
002323,2.3
002324,13.72
002325,1.56
002326,12.63
002327,8.78
002328,5.98
002329,5.4
002330,5.64
002331,7.31
002332,11.95
002333,6.01
002334,8.48
002335,28.34
002336,13.65
002337,6.13
002338,33.17
002339,7.5
002340,5.92
002341,3.79
002342,4.24
002343,6.79
002344,4.14
002345,6.35
002346,11.36
002347,5.37
002348,3.49
002349,9.07
002350,6.3
002351,17.17
002352,39.02
002353,29.56
002354,5.21
002355,5.53
002356,5.13
002357,7.04
002358,4.18
002360,6.94
002361,4.04
002362,22.33
002363,8.2
002364,8.09
002365,9.99
002366,5.17
002367,7.91
002368,28.58
002369,6.37
002370,4.72
002371,257.04
002372,16.5
002373,11.61
002374,3.67
002375,4.93
002376,7.54
002377,2.6
002378,5.69
002379,4.51
002380,17.85
002381,7.76
002382,6.92
002383,7.78
002384,18.95
002385,6.74
002386,5.49
002387,11.07
002388,6.73
002389,19.82
002390,4.78
002391,6.52
